date,data_source,treatment_name,stp_ods_cd,stp_gss_cd,stp_name,reg_ods_cd,reg_gss_cd,reg_name,numerator,numerator_unit,denominator,denominator_unit
2020-09-01,Secondary Care,ribociclib,QU9,E54000044,"Buckinghamshire, Oxfordshire and Berkshire West STP",Y59,E40000005,South East,1848,ADD,1723447,Population
2020-09-01,Secondary Care,ribociclib,QUA,E54000016,The Black Country and West Birmingham STP,Y60,E40000008,Midlands,199.11111111111111,ADD,1380809,Population
2020-09-01,Secondary Care,ribociclib,QUE,E54000021,Cambridgeshire and Peterborough STP,Y61,E40000007,East of England,597.3333333333334,ADD,896725,Population
2020-09-01,Secondary Care,ribociclib,QUY,E54000039,"Bristol, North Somerset and South Gloucestershire STP",Y58,E40000006,South West,84,ADD,969256,Population
2020-09-01,Secondary Care,ribociclib,QVV,E54000041,Dorset STP,Y58,E40000006,South West,93.33333333333333,ADD,776780,Population
2020-09-01,Secondary Care,ribociclib,QWO,E54000054,West Yorkshire and Harrogate Health & Care Partnership STP,Y63,E40000009,North East and Yorkshire,1496.4444444444443,ADD,2396517,Population
2020-09-01,Secondary Care,ribociclib,QWU,E54000018,Coventry and Warwickshire STP,Y60,E40000008,Midlands,224,ADD,963173,Population
2020-09-01,Secondary Care,ribociclib,QXU,E54000052,Surrey Heartlands Health & Care Partnership STP,Y59,E40000005,South East,718.6666666666666,ADD,1052425,Population
2020-09-01,Secondary Care,trastuzumab emtansine,QE1,E54000048,Lancashire and South Cumbria ICS,Y62,E40000010,North West,2203.3898305084745,ADD,1701655,Population
2020-09-01,Secondary Care,trastuzumab emtansine,QF7,E54000009,South Yorkshire and Bassetlaw STP,Y63,E40000009,North East and Yorkshire,2122.0742534301858,ADD,1533334,Population
2020-09-01,Secondary Care,trastuzumab emtansine,QGH,E54000019,Herefordshire and Worcestershire STP,Y60,E40000008,Midlands,1447.9418886198546,ADD,791685,Population
2020-09-01,Secondary Care,trastuzumab emtansine,QH8,E54000026,Mid and South Essex STP,Y61,E40000007,East of England,1049.233252623083,ADD,1199296,Population
2020-09-01,Secondary Care,trastuzumab emtansine,QHG,E54000024,"Bedfordshire, Luton and Milton Keynes STP",Y61,E40000007,East of England,1133.0669895076674,ADD,959098,Population
2020-09-01,Secondary Care,trastuzumab emtansine,QHL,E54000017,Birmingham and Solihull STP,Y60,E40000008,Midlands,2570.6214689265535,ADD,1179731,Population
2020-09-01,Secondary Care,trastuzumab emtansine,QHM,E54000050,Cumbria and North East STP,Y63,E40000009,North East and Yorkshire,5004.842615012107,ADD,3000432,Population
2020-09-01,Secondary Care,trastuzumab emtansine,QJ2,E54000012,Joined Up Care Derbyshire STP,Y60,E40000008,Midlands,633.7368845843422,ADD,1030393,Population
2020-09-01,Secondary Care,trastuzumab emtansine,QJG,E54000023,Suffolk and North East Essex ICS,Y61,E40000007,East of England,996.771589991929,ADD,987177,Population
2020-09-01,Secondary Care,trastuzumab emtansine,QJK,E54000037,Devon STP,Y58,E40000006,South West,866.6666666666666,ADD,1209773,Population
2020-09-01,Secondary Care,trastuzumab emtansine,QJM,E54000013,Lincolnshire STP,Y60,E40000008,Midlands,577.0782889426957,ADD,766333,Population
2020-09-01,Secondary Care,trastuzumab emtansine,QK1,E54000015,"Leicester, Leicestershire and Rutland STP",Y60,E40000008,Midlands,1364.003228410008,ADD,1107597,Population
2020-09-01,Secondary Care,trastuzumab emtansine,QKK,E54000030,Our Healthier South East London STP,Y56,E40000003,London,1748.0225988700565,ADD,1818226,Population
2020-09-01,Secondary Care,trastuzumab emtansine,QKS,E54000032,Kent and Medway STP,Y59,E40000005,South East,2427.138821630347,ADD,1868199,Population
2020-09-01,Secondary Care,trastuzumab emtansine,QM7,E54000025,Hertfordshire and West Essex STP,Y61,E40000007,East of England,1998.002421307506,ADD,1488061,Population
2020-09-01,Secondary Care,trastuzumab emtansine,QMF,E54000029,East London Health & Care Partnership STP,Y56,E40000003,London,2801.452784503632,ADD,2036470,Population
2020-09-01,Secondary Care,trastuzumab emtansine,QMJ,E54000028,North London Partners in Health & Care STP,Y56,E40000003,London,1238.095238095238,ADD,1526582,Population
2020-09-01,Secondary Care,trastuzumab emtansine,QMM,E54000022,Norfolk and Waveney Health & Care Partnership STP,Y61,E40000007,East of England,765.9402744148507,ADD,1032661,Population
2020-09-01,Secondary Care,trastuzumab emtansine,QNC,E54000010,Staffordshire & Stoke on Trent STP,Y60,E40000008,Midlands,535.1089588377723,ADD,1139794,Population
2020-09-01,Secondary Care,trastuzumab emtansine,QNQ,E54000034,Frimley Health & Care STP,Y59,E40000005,South East,839.3866020984665,ADD,746739,Population
2020-09-01,Secondary Care,trastuzumab emtansine,QNX,E54000053,Sussex Health and Care Partnership,Y59,E40000005,South East,1638.3777239709443,ADD,1711539,Population
2020-09-01,Secondary Care,trastuzumab emtansine,QOC,E54000011,Shropshire and Telford and Wrekin STP,Y60,E40000008,Midlands,734.4632768361581,ADD,506737,Population
2020-09-01,Secondary Care,trastuzumab emtansine,QOP,E54000007,Greater Manchester Health & Social Care Partnership,Y62,E40000010,North West,209.84665052461662,ADD,2881890,Population
2020-09-01,Secondary Care,trastuzumab emtansine,QOQ,E54000051,"Humber, Coast and Vale STP",Y63,E40000009,North East and Yorkshire,3263.115415657788,ADD,1708723,Population
2020-09-01,Secondary Care,trastuzumab emtansine,QOX,E54000040,"Bath and North East Somerset, Swindon and Wiltshire STP",Y58,E40000006,South West,728.1678773204196,ADD,929964,Population
2020-09-01,Secondary Care,trastuzumab emtansine,QPM,E54000020,Northamptonshire STP,Y60,E40000008,Midlands,619.047619047619,ADD,740111,Population
2020-09-01,Secondary Care,trastuzumab emtansine,QR1,E54000043,Gloucestershire STP,Y58,E40000006,South West,860.3712671509281,ADD,640650,Population
2020-09-01,Secondary Care,trastuzumab emtansine,QRL,E54000042,Hampshire and the Isle of Wight STP,Y59,E40000005,South East,1537.1267150928168,ADD,1831473,Population
2020-09-01,Secondary Care,trastuzumab emtansine,QRV,E54000027,North West London Health & Care Partnership STP,Y56,E40000003,London,4574.656981436642,ADD,2111469,Population
2020-09-01,Secondary Care,trastuzumab emtansine,QSL,E54000038,Somerset STP,Y58,E40000006,South West,457.4027441485069,ADD,563851,Population
2020-09-01,Secondary Care,trastuzumab emtansine,QT1,E54000014,Nottingham and Nottinghamshire Health and Care STP,Y60,E40000008,Midlands,1678.773204196933,ADD,1052195,Population
2020-09-01,Secondary Care,trastuzumab emtansine,QT6,E54000036,Cornwall and the Isles of Scilly Health & Social Care Partnership STP,Y58,E40000006,South West,418.64406779661016,ADD,575525,Population
2020-09-01,Secondary Care,trastuzumab emtansine,QU9,E54000044,"Buckinghamshire, Oxfordshire and Berkshire West STP",Y59,E40000005,South East,2729.6327683615814,ADD,1723447,Population
2020-09-01,Secondary Care,trastuzumab emtansine,QUA,E54000016,The Black Country and West Birmingham STP,Y60,E40000008,Midlands,1470.2380952380952,ADD,1380809,Population
2020-09-01,Secondary Care,trastuzumab emtansine,QUE,E54000021,Cambridgeshire and Peterborough STP,Y61,E40000007,East of England,912.8329297820823,ADD,896725,Population
2020-09-01,Secondary Care,trastuzumab emtansine,QUY,E54000039,"Bristol, North Somerset and South Gloucestershire STP",Y58,E40000006,South West,1133.1719128329298,ADD,969256,Population
2020-09-01,Secondary Care,trastuzumab emtansine,QVV,E54000041,Dorset STP,Y58,E40000006,South West,723.9709443099273,ADD,776780,Population
2020-09-01,Secondary Care,trastuzumab emtansine,QWE,E54000031,South West London Health & Care Partnership STP,Y56,E40000003,London,136.40032284100081,ADD,1509741,Population
2020-09-01,Secondary Care,trastuzumab emtansine,QWO,E54000054,West Yorkshire and Harrogate Health & Care Partnership STP,Y63,E40000009,North East and Yorkshire,2591.6061339790153,ADD,2396517,Population
2020-09-01,Secondary Care,trastuzumab emtansine,QWU,E54000018,Coventry and Warwickshire STP,Y60,E40000008,Midlands,233.45439870863598,ADD,963173,Population
2020-09-01,Secondary Care,trastuzumab emtansine,QXU,E54000052,Surrey Heartlands Health & Care Partnership STP,Y59,E40000005,South East,1594.8345439870864,ADD,1052425,Population
2020-09-01,Secondary Care,trastuzumab emtansine,QYG,E54000008,Cheshire and Merseyside STP,Y62,E40000010,North West,3177.865213882163,ADD,2503902,Population
2020-09-01,Secondary Care,tucatinib,QM7,E54000025,Hertfordshire and West Essex STP,Y61,E40000007,East of England,75,DDD,1488061,Population
2020-09-01,Secondary Care,tucatinib,QOP,E54000007,Greater Manchester Health & Social Care Partnership,Y62,E40000010,North West,200,DDD,2881890,Population
2020-09-01,Secondary Care,tucatinib,QRV,E54000027,North West London Health & Care Partnership STP,Y56,E40000003,London,320.83333333,DDD,2111469,Population
2020-09-01,Secondary Care,tucatinib,QT6,E54000036,Cornwall and the Isles of Scilly Health & Social Care Partnership STP,Y58,E40000006,South West,125,DDD,575525,Population
2020-12-01,Secondary Care,abemaciclib,QE1,E54000048,Lancashire and South Cumbria ICS,Y62,E40000010,North West,3528,ADD,1701655,Population
2020-12-01,Secondary Care,abemaciclib,QF7,E54000009,South Yorkshire and Bassetlaw STP,Y63,E40000009,North East and Yorkshire,1260,ADD,1533334,Population
2020-12-01,Secondary Care,abemaciclib,QGH,E54000019,Herefordshire and Worcestershire STP,Y60,E40000008,Midlands,1764,ADD,791685,Population
2020-12-01,Secondary Care,abemaciclib,QH8,E54000026,Mid and South Essex STP,Y61,E40000007,East of England,2058,ADD,1199296,Population
2020-12-01,Secondary Care,abemaciclib,QHG,E54000024,"Bedfordshire, Luton and Milton Keynes STP",Y61,E40000007,East of England,784,ADD,959098,Population
2020-12-01,Secondary Care,abemaciclib,QHL,E54000017,Birmingham and Solihull STP,Y60,E40000008,Midlands,3668,ADD,1179731,Population
2020-12-01,Secondary Care,abemaciclib,QHM,E54000050,Cumbria and North East STP,Y63,E40000009,North East and Yorkshire,5011,ADD,3000432,Population
2020-12-01,Secondary Care,abemaciclib,QJ2,E54000012,Joined Up Care Derbyshire STP,Y60,E40000008,Midlands,840,ADD,1030393,Population
2020-12-01,Secondary Care,abemaciclib,QJG,E54000023,Suffolk and North East Essex ICS,Y61,E40000007,East of England,1120,ADD,987177,Population
2020-12-01,Secondary Care,abemaciclib,QJK,E54000037,Devon STP,Y58,E40000006,South West,2957,ADD,1209773,Population
2020-12-01,Secondary Care,abemaciclib,QJM,E54000013,Lincolnshire STP,Y60,E40000008,Midlands,1652,ADD,766333,Population
2020-12-01,Secondary Care,abemaciclib,QK1,E54000015,"Leicester, Leicestershire and Rutland STP",Y60,E40000008,Midlands,476,ADD,1107597,Population
2020-12-01,Secondary Care,abemaciclib,QKK,E54000030,Our Healthier South East London STP,Y56,E40000003,London,3010,ADD,1818226,Population
2020-12-01,Secondary Care,abemaciclib,QKS,E54000032,Kent and Medway STP,Y59,E40000005,South East,917,ADD,1868199,Population
2020-12-01,Secondary Care,abemaciclib,QM7,E54000025,Hertfordshire and West Essex STP,Y61,E40000007,East of England,1484,ADD,1488061,Population
2020-12-01,Secondary Care,abemaciclib,QMF,E54000029,East London Health & Care Partnership STP,Y56,E40000003,London,595,ADD,2036470,Population
2020-12-01,Secondary Care,abemaciclib,QMJ,E54000028,North London Partners in Health & Care STP,Y56,E40000003,London,994,ADD,1526582,Population
2020-12-01,Secondary Care,abemaciclib,QMM,E54000022,Norfolk and Waveney Health & Care Partnership STP,Y61,E40000007,East of England,476,ADD,1032661,Population
2020-12-01,Secondary Care,abemaciclib,QNC,E54000010,Staffordshire & Stoke on Trent STP,Y60,E40000008,Midlands,1463,ADD,1139794,Population
2020-12-01,Secondary Care,abemaciclib,QNQ,E54000034,Frimley Health & Care STP,Y59,E40000005,South East,140,ADD,746739,Population
2020-12-01,Secondary Care,abemaciclib,QNX,E54000053,Sussex Health and Care Partnership,Y59,E40000005,South East,1401.5,ADD,1711539,Population
2020-12-01,Secondary Care,abemaciclib,QOC,E54000011,Shropshire and Telford and Wrekin STP,Y60,E40000008,Midlands,616,ADD,506737,Population
2020-12-01,Secondary Care,abemaciclib,QOP,E54000007,Greater Manchester Health & Social Care Partnership,Y62,E40000010,North West,3402,ADD,2881890,Population
2020-12-01,Secondary Care,abemaciclib,QOQ,E54000051,"Humber, Coast and Vale STP",Y63,E40000009,North East and Yorkshire,2576,ADD,1708723,Population
2020-12-01,Secondary Care,abemaciclib,QOX,E54000040,"Bath and North East Somerset, Swindon and Wiltshire STP",Y58,E40000006,South West,644,ADD,929964,Population
2020-12-01,Secondary Care,abemaciclib,QPM,E54000020,Northamptonshire STP,Y60,E40000008,Midlands,938,ADD,740111,Population
2020-12-01,Secondary Care,abemaciclib,QR1,E54000043,Gloucestershire STP,Y58,E40000006,South West,3024,ADD,640650,Population
2020-12-01,Secondary Care,abemaciclib,QRL,E54000042,Hampshire and the Isle of Wight STP,Y59,E40000005,South East,5426,ADD,1831473,Population
2020-12-01,Secondary Care,abemaciclib,QRV,E54000027,North West London Health & Care Partnership STP,Y56,E40000003,London,5558,ADD,2111469,Population
2020-12-01,Secondary Care,abemaciclib,QSL,E54000038,Somerset STP,Y58,E40000006,South West,140,ADD,563851,Population
2020-12-01,Secondary Care,abemaciclib,QT1,E54000014,Nottingham and Nottinghamshire Health and Care STP,Y60,E40000008,Midlands,3276,ADD,1052195,Population
2020-12-01,Secondary Care,abemaciclib,QT6,E54000036,Cornwall and the Isles of Scilly Health & Social Care Partnership STP,Y58,E40000006,South West,168,ADD,575525,Population
2020-12-01,Secondary Care,abemaciclib,QU9,E54000044,"Buckinghamshire, Oxfordshire and Berkshire West STP",Y59,E40000005,South East,1750,ADD,1723447,Population
2020-12-01,Secondary Care,abemaciclib,QUA,E54000016,The Black Country and West Birmingham STP,Y60,E40000008,Midlands,2618,ADD,1380809,Population
2020-12-01,Secondary Care,abemaciclib,QUE,E54000021,Cambridgeshire and Peterborough STP,Y61,E40000007,East of England,308,ADD,896725,Population
2020-12-01,Secondary Care,abemaciclib,QUY,E54000039,"Bristol, North Somerset and South Gloucestershire STP",Y58,E40000006,South West,1764,ADD,969256,Population
2020-12-01,Secondary Care,abemaciclib,QVV,E54000041,Dorset STP,Y58,E40000006,South West,784,ADD,776780,Population
2020-12-01,Secondary Care,abemaciclib,QWE,E54000031,South West London Health & Care Partnership STP,Y56,E40000003,London,644,ADD,1509741,Population
2020-12-01,Secondary Care,abemaciclib,QWO,E54000054,West Yorkshire and Harrogate Health & Care Partnership STP,Y63,E40000009,North East and Yorkshire,2532,ADD,2396517,Population
2020-12-01,Secondary Care,abemaciclib,QWU,E54000018,Coventry and Warwickshire STP,Y60,E40000008,Midlands,812,ADD,963173,Population
2020-12-01,Secondary Care,abemaciclib,QXU,E54000052,Surrey Heartlands Health & Care Partnership STP,Y59,E40000005,South East,3402,ADD,1052425,Population
2020-12-01,Secondary Care,abemaciclib,QYG,E54000008,Cheshire and Merseyside STP,Y62,E40000010,North West,1876,ADD,2503902,Population
2020-12-01,Secondary Care,neratinib,QE1,E54000048,Lancashire and South Cumbria ICS,Y62,E40000010,North West,1912.6666666666667,ADD,1701655,Population
2020-12-01,Secondary Care,neratinib,QF7,E54000009,South Yorkshire and Bassetlaw STP,Y63,E40000009,North East and Yorkshire,1692.6666666666667,ADD,1533334,Population
2020-12-01,Secondary Care,neratinib,QH8,E54000026,Mid and South Essex STP,Y61,E40000007,East of England,382.6666666666667,ADD,1199296,Population
2020-12-01,Secondary Care,neratinib,QHG,E54000024,"Bedfordshire, Luton and Milton Keynes STP",Y61,E40000007,East of England,170,ADD,959098,Population
2020-12-01,Secondary Care,neratinib,QHL,E54000017,Birmingham and Solihull STP,Y60,E40000008,Midlands,1080,ADD,1179731,Population
2020-12-01,Secondary Care,neratinib,QHM,E54000050,Cumbria and North East STP,Y63,E40000009,North East and Yorkshire,183.33333333333334,ADD,3000432,Population
2020-12-01,Secondary Care,neratinib,QJ2,E54000012,Joined Up Care Derbyshire STP,Y60,E40000008,Midlands,1320,ADD,1030393,Population
2020-12-01,Secondary Care,neratinib,QJK,E54000037,Devon STP,Y58,E40000006,South West,762.6666666666666,ADD,1209773,Population
2020-12-01,Secondary Care,neratinib,QK1,E54000015,"Leicester, Leicestershire and Rutland STP",Y60,E40000008,Midlands,690,ADD,1107597,Population
2020-12-01,Secondary Care,neratinib,QKK,E54000030,Our Healthier South East London STP,Y56,E40000003,London,510,ADD,1818226,Population
2020-12-01,Secondary Care,neratinib,QKS,E54000032,Kent and Medway STP,Y59,E40000005,South East,90,ADD,1868199,Population
2020-12-01,Secondary Care,neratinib,QMF,E54000029,East London Health & Care Partnership STP,Y56,E40000003,London,140,ADD,2036470,Population
2020-12-01,Secondary Care,neratinib,QMJ,E54000028,North London Partners in Health & Care STP,Y56,E40000003,London,30,ADD,1526582,Population
2020-12-01,Secondary Care,neratinib,QNC,E54000010,Staffordshire & Stoke on Trent STP,Y60,E40000008,Midlands,780,ADD,1139794,Population
2020-12-01,Secondary Care,neratinib,QNX,E54000053,Sussex Health and Care Partnership,Y59,E40000005,South East,383.6666666666667,ADD,1711539,Population
2020-12-01,Secondary Care,neratinib,QOP,E54000007,Greater Manchester Health & Social Care Partnership,Y62,E40000010,North West,1712.6666666666667,ADD,2881890,Population
2020-12-01,Secondary Care,neratinib,QOQ,E54000051,"Humber, Coast and Vale STP",Y63,E40000009,North East and Yorkshire,556,ADD,1708723,Population
2020-12-01,Secondary Care,neratinib,QOX,E54000040,"Bath and North East Somerset, Swindon and Wiltshire STP",Y58,E40000006,South West,90,ADD,929964,Population
2020-12-01,Secondary Care,neratinib,QPM,E54000020,Northamptonshire STP,Y60,E40000008,Midlands,90,ADD,740111,Population
2020-12-01,Secondary Care,neratinib,QR1,E54000043,Gloucestershire STP,Y58,E40000006,South West,180,ADD,640650,Population
2020-12-01,Secondary Care,neratinib,QRL,E54000042,Hampshire and the Isle of Wight STP,Y59,E40000005,South East,270,ADD,1831473,Population
